,Nome,SMILES,SMILES_Canonic
8154,CAS_NuBBE_jybcf,N1([C@H]2Nc3c([C@]2(CC1)c1c2N[C@H]4[C@](c2ccc1)([C@]12c5c(N[C@@H]1N(CC2)C)cccc5)CCN4C)cccc3)C,CN1CC[C@]2(c3cccc4c3N[C@@H]3N(C)CC[C@]43[C@@]34CCN(C)[C@H]3Nc3ccccc34)c3ccccc3N[C@H]12
8155,CAS_NuBBE_jynga,N1([C@@H]2Nc3c([C@@]4([C@@]52c2c(N[C@@H]4N(CC5)C)cccc2)CC1)cccc3)C,CN1CC[C@]23c4ccccc4N[C@H]1[C@@]21CCN(C)[C@@H]3Nc2ccccc21
8156,CAS_NuBBE_jyngi,N1([C@@H]2Nc3c([C@]2(CC1)[C@]12c4c(N[C@H]1N(CC2)C)cccc4)cccc3)C,CN1CC[C@]2([C@@]34CCN(C)[C@@H]3Nc3ccccc34)c3ccccc3N[C@@H]12
8157,CAS_NuBBE_jyxjj,O=C1OCc2c1c(c1c(c2OC)c(OC)c(c(c1)OC)OC)c1cc2OCOc2cc1,COc1cc2c(-c3ccc4c(c3)OCO4)c3c(c(OC)c2c(OC)c1OC)COC3=O
8158,CAS_NuBBE_jypkv,O=C(N1CCCC1)/C=C\c1c(OC)cc2c(c1)OCO2,COc1cc2c(cc1/C=C\C(=O)N1CCCC1)OCO2
8159,CAS_NuBBE_jyxjk,O=C(N1CCCC1)/C=C\C=C/CCc1cc2OCOc2cc1,O=C(/C=C\C=C/CCc1ccc2c(c1)OCO2)N1CCCC1
8160,NUBBE_340 # Thioridazine-2-sulfone,CS(=O)(=O)c1ccc2Sc3ccccc3N(c2c1)CC[C@H]1N(CCCC1)C,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21
8161,CAS_NuBBE_jyqpa,O=C(N1CCCC1)/C=C/CCc1cc2OCOc2cc1,O=C(/C=C/CCc1ccc2c(c1)OCO2)N1CCCC1
8162,CAS_NuBBE_jyxdu,Oc1c(cc(cc1)O)CCCCCCCCC/C=C\CCCCCC,CCCCCC/C=C\CCCCCCCCCc1cc(O)ccc1O
8163,CAS_NuBBE_jyxdv,O=C1C=C[C@](C[C@H]1O)(O)CCCCCCCCC/C=C\CCCCCC,CCCCCC/C=C\CCCCCCCCC[C@@]1(O)C=CC(=O)[C@H](O)C1
8164,CAS_NuBBE_jyxxf,O1C2=CC[C@H](CC=C1c1c3c2nccc3c(c(c1OC)OC)OC)O,COc1c(OC)c2c3c(nccc3c1OC)C1=CC[C@@H](O)CC=C2O1
8165,CAS_NuBBE_jyxtm,O=C1c2c(O)c(OC)c(cc2OC=C1c1ccc(cc1)O[C@H]1O[C@H]([C@H]([C@H]([C@@H]1O)O)O)CO[C@H]1OC[C@@]([C@@H]1O)(O)CO)OC,COc1cc2occ(-c3ccc(O[C@H]4O[C@@H](CO[C@H]5OC[C@@](O)(CO)[C@@H]5O)[C@@H](O)[C@@H](O)[C@@H]4O)cc3)c(=O)c2c(O)c1OC
8166,CAS_NuBBE_jxpwx,O[C@@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@@]2([C@@H](CC1)[C@H]1[C@](CC2)(CC[C@@H]1C(=C)C)C)C)C)C)(C)C,C=C(C)[C@H]1CC[C@@]2(C)CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12
8167,CAS_NuBBE_jxqik,O=C(CCCCCCCCCCC)C,CCCCCCCCCCCC(C)=O
8168,CAS_NuBBE_jxugv,O(c1c(O)ccc(c1)CC)C,CCc1ccc(O)c(OC)c1
8169,CAS_NuBBE_jxnmp,O=C(OC)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OC
8170,CAS_NuBBE_jxpow,O=C1Oc2c3c(OC(C=C3)(C)C)ccc2C=C1,CC1(C)C=Cc2c(ccc3ccc(=O)oc23)O1
8171,"NUBBE_342 # 4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-Z-6'-dienyl)benzoic acid",Oc1c(C(=O)/C=C(\C)/CCC=C(C)C)cc(C(=O)O)cc1,CC(C)=CCC/C(C)=C/C(=O)c1cc(C(=O)O)ccc1O
8172,CAS_NuBBE_jxntj,Oc1ccc(cc1)CC,CCc1ccc(O)cc1
8173,CAS_NuBBE_jxmrw,O(c1c(O)ccc(c1)CC=C)C,C=CCc1ccc(O)c(OC)c1
8174,CAS_NuBBE_jxttn,O=C(CCCCCCCCCCCCC)C,CCCCCCCCCCCCCC(C)=O
8175,CAS_NuBBE_jxmaz,O=C1[C@@]2(C([C@H](C1)CC2)(C)C)C,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
8176,CAS_NuBBE_jxmuu,c1(ccc(cc1)C)C(C)C,Cc1ccc(C(C)C)cc1
8177,CAS_NuBBE_jxwzw,C\1(=C\CC/C(=C\CC(/C=C\C1)(C)C)/C)/C,C/C1=C/CC/C(C)=C\CC(C)(C)/C=C\C1
8178,CAS_NuBBE_jyxkl,O1[C@]2([C@@H]1C[C@H](C=C2)C(C)C)C,CC(C)[C@H]1C=C[C@@]2(C)O[C@H]2C1
8179,CAS_NuBBE_jxshj,O=C1C=C(CC[C@]1(O)C(C)C)C,CC1=CC(=O)[C@@](O)(C(C)C)CC1
8180,CAS_NuBBE_jymae,O=C1C(=C[C@@H]([C@@H](C1)C(C)C)O)C,CC1=C[C@H](O)[C@H](C(C)C)CC1=O
8181,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
8182,"NUBBE_343 # 3,4,5-Trimethoxydihydrocinnamic acid",O=C(O)CCc1cc(OC)c(OC)c(OC)c1,COc1cc(CCC(=O)O)cc(OC)c1OC
8183,CAS_NuBBE_jyxkm,O1[C@]2([C@@H]1C[C@H](C=C2)C(C)C)C,CC(C)[C@H]1C=C[C@@]2(C)O[C@H]2C1
8184,CAS_NuBBE_jxplb,O1O[C@@]2(C=C[C@@]1(C(C)C)CC2)C,CC(C)[C@]12C=C[C@](C)(CC1)OO2
8185,CAS_NuBBE_jxuzt,C(=C\CC=C(C)C)(/C=C)\C,C=C/C(C)=C/CC=C(C)C
8186,CAS_NuBBE_jxmuq,C1(=CC[C@H](C=C1)C(C)C)C,CC1=CC[C@@H](C(C)C)C=C1
8187,CAS_NuBBE_jxvnz,OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO
8188,CAS_NuBBE_jxuyi,C1(=C2[C@H]([C@H](CC2)C)C[C@@H](CC1)C(=C)C)C,C=C(C)[C@@H]1CCC(C)=C2CC[C@H](C)[C@@H]2C1
8189,CAS_NuBBE_jyrdu,C1(=CCC[C@@]2([C@H]1C[C@@H](CC2)C(=C)C)C)C,C=C(C)[C@@H]1CC[C@]2(C)CCC=C(C)[C@@H]2C1
8190,CAS_NuBBE_jxzkp,C1(=CC[C@H]2[C@@]([C@@H]1C2)(CCC=C(C)C)C)C,CC(C)=CCC[C@@]1(C)[C@@H]2CC=C(C)[C@H]1C2
8191,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C,CC(C)=CCC[C@@H](C)c1ccc(C)cc1
8192,CAS_NuBBE_jxwzw,C\1(=C\CC/C(=C\CC(/C=C\C1)(C)C)/C)/C,C/C1=C/CC/C(C)=C\CC(C)(C)/C=C\C1
8193,NUBBE_344 # Aduncumene; Methyl 2-methoxy-5-(3'-methyl-1'-oxo-2'-butenyl)benzoate,O=C(OC)c1cc(C(=O)C=C(C)C)ccc1OC,COC(=O)c1cc(C(=O)C=C(C)C)ccc1OC
8194,CAS_NuBBE_jyasp,C1(=C)[C@@H]2[C@@](CC[C@H](C2)C(=C)C)(CCC1)C,C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@H]2C1
8195,CAS_NuBBE_jxozr,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C,CC1=C[C@H]2[C@H](C(C)C)CC[C@](C)(O)[C@H]2CC1
8196,CAS_NuBBE_jxyrw,C1(=CC[C@@H]([C@@H]2[C@H]1CCC(=C2)C)C(C)C)C,CC1=C[C@@H]2[C@@H](C(C)C)CC=C(C)[C@@H]2CC1
8197,CAS_NuBBE_jxovx,OC([C@H]1C[C@H]2C(=CCC[C@]2(CC1)C)C)(C)C,CC1=CCC[C@@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12
8198,CAS_NuBBE_jybil,C(=C)(C=C)CC/C=C(/CCC=C(C)C)\C,C=CC(=C)CC/C=C(\C)CCC=C(C)C
8199,CAS_NuBBE_jybrt,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C,CC1=C[C@H]2[C@H](C(C)C)CC[C@](C)(O)[C@H]2CC1
8200,CAS_NuBBE_jyfbr,C(=C)([C@H]1[C@@](C=C)(CC[C@H](C1)C(=C)C)C)C,C=C[C@@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C
8201,CAS_NuBBE_jylbz,C1(=C)[C@@H]2[C@H]([C@@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C,C=C1CC[C@H]2[C@@H]([C@H]3[C@H](C)CC[C@H]13)C2(C)C
8202,CAS_NuBBE_jxwzu,O[C@]1([C@H]2[C@H](CC1)C(=C)CC[C@@H]1[C@@H]2C1(C)C)C,C=C1CC[C@@H]2[C@@H]([C@@H]3[C@@H]1CC[C@@]3(C)O)C2(C)C
8203,CAS_NuBBE_jycml,OC([C@H]1C[C@H]2C(=C(CC1)C)CC[C@H]2C)(C)C,CC1=C2CC[C@@H](C)[C@H]2C[C@H](C(C)(C)O)CC1
8204,NUBBE_345 # Thioridazine-5-sulfone,CSc1ccc2S(=O)(=O)c3ccccc3N(c2c1)CC[C@H]1N(CCCC1)C,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2(=O)=O
8205,CAS_NuBBE_jyafl,C1(=C(C)C)C/C=C(\CC/C=C(\CC1)/C)/C,CC(C)=C1C/C=C(/C)CC/C=C(/C)CC1
8206,CAS_NuBBE_jydfn,C1(=C)[C@@H]2[C@H]([C@@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C,C=C1CC[C@H]2[C@@H]([C@H]3[C@H](C)CC[C@H]13)C2(C)C
8207,CAS_NuBBE_jyayu,C1(=CC[C@]23[C@H]1[C@H]2[C@H](C(C)C)CC[C@H]3C)C,CC1=CC[C@@]23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C
8208,CAS_NuBBE_jxpdj,OC([C@H]1CC2=C([C@@H](CC1)C)CC[C@H]2C)(C)C,C[C@@H]1CC[C@@H](C(C)(C)O)CC2=C1CC[C@H]2C
8209,CAS_NuBBE_jyekx,Oc1c(ccc(c1)[C@@H](CCC=C(C)C)C)C,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1
8210,CAS_NuBBE_jxxao,O=CC/C=C\CC,CC/C=C\CC=O
8211,CAS_NuBBE_jxsed,O1[C@]2([C@@H]1CCC(=C)[C@H]1[C@H](CC2)C(C1)(C)C)C,C=C1CC[C@@H]2O[C@]2(C)CC[C@H]2[C@H]1CC2(C)C
8212,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
8213,CAS_NuBBE_jygde,C1(=C)[C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@H]12
8214,CAS_NuBBE_jxvxl,C1(=C)[C@H]2[C@H]3[C@@]([C@@H]2CC1)(CC[C@@H]3C(C)C)C,C=C1CC[C@@H]2[C@@H]1[C@@H]1[C@@H](C(C)C)CC[C@@]12C
8215,NUBBE_346 # Dimethyl terephthalate,O=C(C(=O)OC)c1ccc(C(=O)C(=O)OC)cc1,COC(=O)C(=O)c1ccc(C(=O)C(=O)OC)cc1
8216,CAS_NuBBE_jxwks,O[C@@]1([C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C)C,CC1=C[C@H]2[C@H](C(C)C)CC[C@](C)(O)[C@H]2CC1
8217,CAS_NuBBE_jxpdb,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C,C[C@H]1CC[C@H]2[C@@H]1[C@@H]1[C@H](CC[C@@]2(C)O)C1(C)C
8218,CAS_NuBBE_jxpay,C12=C(CC[C@@H]([C@H]1C=C(CC2)C)C(C)C)C,CC1=C[C@H]2C(=C(C)CC[C@@H]2C(C)C)CC1
8219,CAS_NuBBE_jxvaq,C1(=CC[C@@H]2[C@@]3([C@H]1[C@H]2[C@H](CC3)C(C)C)C)C,CC1=CC[C@H]2[C@@H]3[C@@H](C(C)C)CC[C@@]2(C)[C@H]13
8220,CAS_NuBBE_jynrk,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C,C[C@H]1CC[C@H]2[C@@H]1[C@@H]1[C@H](CC[C@@]2(C)O)C1(C)C
8221,CAS_NuBBE_jyekj,C1(=C)[C@@H]2[C@@H](C=C(CC2)C)[C@@H](CC1)C(C)C,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@H]12
8222,CAS_NuBBE_jydba,C\1(=C\[C@H]2C([C@@H]2CC/C(=C\CC1)/C)(C)C)/C,C/C1=C/[C@@H]2[C@@H](CC/C(C)=C\CC1)C2(C)C
8223,CAS_NuBBE_jybra,O1[C@]2([C@H]1CC(/C=C\C/C(=C/CC2)/C)(C)C)C,C/C1=C\CC[C@@]2(C)O[C@@H]2CC(C)(C)/C=C\C1
8224,CAS_NuBBE_jxuyj,C12=C([C@@H](CC[C@H](C1)C(=C)C)C)CC[C@H]2C,C=C(C)[C@@H]1CC[C@@H](C)C2=C(C1)[C@H](C)CC2
8225,CAS_NuBBE_jycwl,C1(=C)/C=C\[C@@H](C(C)C)CC/C(=C\CC1)/C,C=C1/C=C\[C@@H](C(C)C)CC/C(C)=C\CC1
8226,"NUBBE_347 # (22E,24R)-ergosta-4,6,8(14),22-tetraen-3-one",O=C1CC[C@@]2(C(=C1)C=CC1=C3[C@](CC[C@H]21)(C)[C@H](CC3)[C@@H](/C=C/[C@H](C)C(C)C)C)C,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C
8227,CAS_NuBBE_jxquj,O[C@H](CCCC)C,CCCC[C@H](C)O
8228,CAS_NuBBE_jxsif,OC([C@H]1CC2=C(CCC[C@@]2(CC1)C)C)(C)C,CC1=C2C[C@H](C(C)(C)O)CC[C@@]2(C)CCC1
8229,CAS_NuBBE_jxovw,OC([C@H]1C[C@H]2C(=C)CCC[C@]2(CC1)C)(C)C,C=C1CCC[C@@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12
8230,CAS_NuBBE_jxuth,O[C@H](C=C)CCCCC,C=C[C@@H](O)CCCCC
8231,CAS_NuBBE_jyfbr,C(=C)([C@H]1[C@@](C=C)(CC[C@H](C1)C(=C)C)C)C,C=C[C@@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C
8232,CAS_NuBBE_jxmcx,O[C@@](C=C)(CCC=C(C)C)C,C=C[C@](C)(O)CCC=C(C)C
8233,CAS_NuBBE_jxmje,C1(=C)[C@H]2[C@@H](C(C2)(C)C)CC/C(=C\CC1)/C,C=C1CC/C=C(/C)CC[C@H]2[C@H]1CC2(C)C
8234,CAS_NuBBE_jxmss,OC([C@H]1CC=C(CC1)C)(C)C,CC1=CC[C@H](C(C)(C)O)CC1
8235,CAS_NuBBE_jxouk,O1[C@]2(CC[C@@H](C1(C)C)CC2)C,CC1(C)O[C@]2(C)CC[C@H]1CC2
8236,CAS_NuBBE_jydba,C\1(=C\[C@H]2C([C@@H]2CC/C(=C\CC1)/C)(C)C)/C,C/C1=C/[C@@H]2[C@@H](CC/C(C)=C\CC1)C2(C)C
8237,NUBBE_348 # Austdiol,O=C1[C@](C)(O)[C@@H](O)C2=COC(=CC2=C1C=O)C,CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@@H](O)C2=CO1
8238,CAS_NuBBE_jycwl,C1(=C)/C=C\[C@@H](C(C)C)CC/C(=C\CC1)/C,C=C1/C=C\[C@@H](C(C)C)CC/C(C)=C\CC1
8239,CAS_NuBBE_jxuzx,O[C@@](C=C)(CC/C=C(\CCC=C(C)C)/C)C,C=C[C@](C)(O)CC/C=C(/C)CCC=C(C)C
8240,CAS_NuBBE_jygji,O[C@@](C=C)(CC/C=C(/CCC=C(C)C)\C)C,C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C
8241,CAS_NuBBE_jyxid,O=C1c2c(O[C@@H]3[C@]1(O)c1c(O[C@H]3O[C@@H]3O[C@H]([C@H]([C@H]([C@@H]3O)O)O)CO)cc(c(c1)OC)OC)cc(cc2)OC,COc1ccc2c(c1)O[C@H]1[C@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)Oc3cc(OC)c(OC)cc3[C@]1(O)C2=O
8242,CAS_NuBBE_jykvd,O1[C@@H](OC[C@H]2[C@@H](c3c(C[C@@H]2CO)cc(c(c3)O)OC)c2cc(OC)c(cc2)O)[C@H](O)[C@@H]([C@H](C1)O)O,COc1cc([C@@H]2c3cc(O)c(OC)cc3C[C@H](CO)[C@H]2CO[C@@H]2OC[C@H](O)[C@@H](O)[C@H]2O)ccc1O
8243,CAS_NuBBE_jydsg,O1[C@@H](OC[C@H]2[C@@H](c3c(OC)c(O)c(cc3C[C@@H]2CO)OC)c2cc(OC)c(c(c2)OC)O)[C@@H](O)[C@@H]([C@H]([C@@H]1C)O)O,COc1cc([C@@H]2c3c(cc(OC)c(O)c3OC)C[C@H](CO)[C@H]2CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O
8244,CAS_NuBBE_jyjgj,O1[C@@H](OC[C@H]2[C@@H](c3c(OC)c(O)c(cc3C[C@@H]2CO)OC)c2cc(OC)c(c(c2)OC)O)[C@@H](O)[C@@H]([C@H](C1)O)O,COc1cc([C@@H]2c3c(cc(OC)c(O)c3OC)C[C@H](CO)[C@H]2CO[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O
8245,CAS_NuBBE_jyxmp,O1[C@@H](OC[C@H]2[C@@H](c3c(C[C@@H]2C)cc(c(c3)OC)OC)c2cc(OC)c(cc2)O)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)O,COc1cc([C@@H]2c3cc(OC)c(OC)cc3C[C@H](C)[C@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
8246,CAS_NuBBE_jyydb,Clc1c2OC=C(C(=O)c2c(c(c1OC)Cl)O)c1cc(Cl)c(cc1)O,COc1c(Cl)c(O)c2c(=O)c(-c3ccc(O)c(Cl)c3)coc2c1Cl
8247,CAS_NuBBE_jyydc,Clc1c2OC=C(C(=O)c2c(c(c1OC)Cl)O)c1cc(Cl)c(c(c1)Cl)O,COc1c(Cl)c(O)c2c(=O)c(-c3cc(Cl)c(O)c(Cl)c3)coc2c1Cl
8248,NUBBE_34 # Clusifoliol,Cc1c(CC=C(C)C)c(O)c2c(O[C@](/C=C/C=C(C)C)(C)CC2)c1,CC(C)=C/C=C/[C@@]1(C)CCc2c(cc(C)c(CC=C(C)C)c2O)O1
8249,"NUBBE_349 # 4-Methoxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid",OC(=O)c1cc(C/C=C(\C)/CCC=C(C)C)c(OC)cc1,COc1ccc(C(=O)O)cc1C/C=C(\C)CCC=C(C)C
8250,CAS_NuBBE_jxocr,O=C1C(=C(C2=Nc3c(OC2=C1)cccc3CO)C(=O)O)N,Nc1c(C(=O)O)c2nc3c(CO)cccc3oc-2cc1=O
8251,CAS_NuBBE_jxzgg,O=C(O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C)/C=C/c1ccccc1,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](OC(=O)/C=C/c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
8252,CAS_NuBBE_jxswi,O=C(O[C@@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@@]2([C@@H](CC1)[C@H]1[C@](CC2)(CC[C@@H]1C(=C)C)C)C)C)C)(C)C)C,C=C(C)[C@H]1CC[C@@]2(C)CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12
8253,CAS_NuBBE_jyjya,O=C(O[C@@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@@]2([C@@H](CC1)[C@H]1[C@](CC2)(CC[C@@H]1C(=C)C)C)C)C)C)(C)C)/C=C/c1ccccc1,C=C(C)[C@H]1CC[C@@]2(C)CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccccc6)C(C)(C)[C@H]5CC[C@]43C)[C@H]12
8254,CAS_NuBBE_jxmbr,O=C1O[C@@]23[C@@H](/C/1=C\C)O[C@H]1[C@@H]2[C@@H](C=C3)C(=CO1)C(=O)OC,C/C=C1/C(=O)O[C@@]23C=C[C@H]4C(C(=O)OC)=CO[C@@H](O[C@H]12)[C@H]43
8255,CAS_NuBBE_jyepx,O=C1O[C@@]23[C@@H](/C/1=C/C)O[C@H]1[C@@H]2[C@@H](C=C3)C(=CO1)C(=O)OC,C/C=C1\C(=O)O[C@@]23C=C[C@H]4C(C(=O)OC)=CO[C@@H](O[C@H]12)[C@H]43
8256,CAS_NuBBE_jxzfd,O=C1c2c(OC)c(OC)c(cc2N(c2c1cccc2)C)OC,COc1cc2c(c(OC)c1OC)c(=O)c1ccccc1n2C
8257,CAS_NuBBE_jxuon,O=C1N(c2c(OC)cccc2C(=C1)OC)C,COc1cc(=O)n(C)c2c(OC)cccc12
8258,CAS_NuBBE_jymjf,O=C1c2c(N(c3c1cco3)C)c1c(cc2)OC(C=C1)(C)C,Cn1c2occc2c(=O)c2ccc3c(c21)C=CC(C)(C)O3
8259,CAS_NuBBE_jxpag,o1c2nc3c(c(c2cc1)OC)ccc1c3OCO1,COc1c2ccoc2nc2c3c(ccc12)OCO3
8260,"NUBBE_350 # 2',6'-Dihydroxy-4'-methoxydihydrochalcone",O=C([C@@H]1[C@@H](O)C=C(OC)C=C1O)/C=C/c1ccccc1,COC1=C[C@H](O)[C@@H](C(=O)/C=C/c2ccccc2)C(O)=C1
8261,CAS_NuBBE_jymje,O1c2c(c3nc4occc4c(c3cc2)OC)C=CC1(C)C,COc1c2ccoc2nc2c3c(ccc12)OC(C)(C)C=C3
8262,CAS_NuBBE_jycrc,O=C(O[C@@H]1[C@](OC)(c2nc3occc3c(c2CC1)OC)CC=C(C)C)C,COc1c2c(nc3occc13)[C@@](CC=C(C)C)(OC)[C@@H](OC(C)=O)CC2
8263,CAS_NuBBE_jxwee,O=C1c2c(O)c(OC)c(cc2N(c2c1cccc2)C)OC,COc1cc2c(c(O)c1OC)c(=O)c1ccccc1n2C
8264,CAS_NuBBE_jyxma,o1c2nc3c(c(c2cc1)OC)ccc(c3CC=C(C)C)OC,COc1ccc2c(OC)c3ccoc3nc2c1CC=C(C)C
8265,CAS_NuBBE_jxpox,o1c2nc3c(c(c2cc1)OC)ccc(c3)OC,COc1ccc2c(OC)c3ccoc3nc2c1
8266,CAS_NuBBE_jyxlz,O=C(O[C@@H]1C([C@@H]2[C@]3(CC1)[C@@]1(C3)[C@H](CC2)[C@]2([C@@](CC1)([C@H](CC2)[C@H](CCCC(C)C)C)C)C)(C)C)/C(=C/C)/C,C/C=C(\C)C(=O)O[C@H]1CC[C@]23C[C@]24CC[C@@]2(C)[C@@H]([C@@H](C)CCCC(C)C)CC[C@@]2(C)[C@H]4CC[C@@H]3C1(C)C
8267,CAS_NuBBE_jxmha,o1c2nc3c(OC)c(OC)ccc3c(c2cc1)OC,COc1ccc2c(OC)c3ccoc3nc2c1OC
8268,CAS_NuBBE_jxpwx,O[C@@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@@]2([C@@H](CC1)[C@H]1[C@](CC2)(CC[C@@H]1C(=C)C)C)C)C)C)(C)C,C=C(C)[C@H]1CC[C@@]2(C)CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12
8269,CAS_NuBBE_jxmgo,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](/C=C/[C@@H](C(C)C)CC)C)C,CC[C@@H](/C=C/[C@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]21C)C(C)C
8270,CAS_NuBBE_jxmgm,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@H]1[C@H](CC[C@@H](C(C)C)CC)C)C,CC[C@@H](CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]21C)C(C)C
8271,NUBBE_351 # Piperaduncine B,O=C(CCc1ccccc1)[C@@H]1[C@@H](C=C(C2=C1O[C@H]([C@@H]2c1cc(C(=O)OC)ccc1O)C(O)(C)C)OC)O,COC(=O)c1ccc(O)c([C@@H]2C3=C(O[C@H]2C(C)(C)O)[C@H](C(=O)CCc2ccccc2)[C@H](O)C=C3OC)c1
8272,CAS_NuBBE_jyads,O=C1c2c(Oc3c1c(cc(c3)OC)C)cc(cc2O)OC,COc1cc(C)c2c(=O)c3c(O)cc(OC)cc3oc2c1
8273,CAS_NuBBE_jyxmb,O=C(Oc1cc(OC)c(c(c1)CC(=O)CCCCC)C(=O)C(=O)OC)c1c(O)cc(cc1CC(=O)CCCCC)OC,CCCCCC(=O)Cc1cc(OC)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)C(=O)OC)c(OC)c1
8274,CAS_NuBBE_jxntq,Oc1ccc(cc1)O,Oc1ccc(O)cc1
8275,CAS_NuBBE_jybft,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@H](CC/C(=C/C)/C(C)C)C)C,C/C=C(/CC[C@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]21C)C(C)C
8276,CAS_NuBBE_jxlqv,O[C@H]1CC2=CC[C@H]3[C@@H]([C@]2(CC1)C)CC[C@@]1([C@@H]3CC[C@@H]1[C@@H](CCCC(C)C)C)C,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]21C
